Filename;Date;Time;Flag;Multiple;Species;Code;Confidence level;
P1410245.JPG;2019.03.24;23:22:48;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410246.JPG;2019.03.24;23:24:06;;empty;;;;
P1410247.JPG;2019.03.24;23:24:44;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410248.JPG;2019.03.24;23:26:11;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410249.JPG;2019.03.24;23:30:04;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410250.JPG;2019.03.24;23:30:36;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410251.JPG;2019.03.24;23:30:54;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410252.JPG;2019.03.24;23:32:33;;;Plecotus auritus_Plecotus austriacus;;99.0;
P1410253.JPG;2019.03.24;23:34:25;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410254.JPG;2019.03.24;23:37:00;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410255.JPG;2019.03.24;23:39:19;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410256.JPG;2019.03.24;23:40:52;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410257.JPG;2019.03.24;23:42:45;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410258.JPG;2019.03.24;23:47:37;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410259.JPG;2019.03.24;23:48:54;;;Myotis myotis_Myotis blythii;;99.4;
P1410260.JPG;2019.03.24;23:49:38;;multiple;Plecotus auritus_Plecotus austriacus;;99.8;
P1410260.JPG;2019.03.24;23:49:38;;multiple;Plecotus auritus_Plecotus austriacus;;96.0;
P1410261.JPG;2019.03.24;23:52:16;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410262.JPG;2019.03.24;23:54:37;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410263.JPG;2019.03.24;23:55:16;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410264.JPG;2019.03.24;23:56:01;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410265.JPG;2019.03.24;23:59:43;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410266.JPG;2019.03.24;23:59:48;;multiple;Plecotus auritus_Plecotus austriacus;;100.0;
P1410266.JPG;2019.03.24;23:59:48;unsure;multiple;Plecotus auritus_Plecotus austriacus;;65.2;
P1410267.JPG;2019.03.25;00:00:32;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410268.JPG;2019.03.25;00:01:38;;;Plecotus auritus_Plecotus austriacus;;99.2;
P1410269.JPG;2019.03.25;00:03:37;;;Plecotus auritus_Plecotus austriacus;;76.5;
P1410270.JPG;2019.03.25;00:07:02;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410271.JPG;2019.03.25;00:07:20;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410272.JPG;2019.03.25;00:12:38;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410273.JPG;2019.03.25;00:14:03;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410274.JPG;2019.03.25;00:15:26;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410275.JPG;2019.03.25;00:18:35;;;Plecotus auritus_Plecotus austriacus;;97.5;
P1410276.JPG;2019.03.25;00:23:11;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410277.JPG;2019.03.25;00:24:26;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410278.JPG;2019.03.25;00:26:08;;;Plecotus auritus_Plecotus austriacus;;99.8;
P1410279.JPG;2019.03.25;00:27:37;;;Plecotus auritus_Plecotus austriacus;;100.0;
P1410280.JPG;2019.03.25;00:38:03;;;Plecotus auritus_Plecotus austriacus;;99.9;
P1410281.JPG;2019.03.25;00:41:28;;;Plecotus auritus_Plecotus austriacus;;99.7;
